1-palmitoyl-2-stearoyl-GPC (16:0/18:0),1.3029,1.1674,1.0000,0.5425,0.5011,0.5281,0.5835,1.5937,0.3108,0.9869,1.1548,3.5856,0.4327,1.6489,4.1270,0.5072,0.4439,4.9203,1.6257,1.6911
1-palmitoyl-galactosylglycerol (16:0)*,1.0875,1.2312,0.9163,0.9599,0.6911,1.6677,0.5355,0.3303,2.1135,1.1663,1.8422,1.2720,0.5064,1.5576,0.7963,1.5348,2.1870,1.4518,1.1348,0.5991
1-palmitoyl-GPA (16:0),2.2393,4.8738,0.6971,0.2178,0.2178,10.2800,1.3729,0.2178,3.2026,0.5134,0.5761,0.2178,0.7555,0.5235,0.2178,0.2178,0.7377,0.2178,1.4161,0.8639
1-palmitoyl-GPC (16:0),1.0072,1.5634,1.1324,0.8848,0.9268,0.4865,0.7161,1.1027,0.4174,3.0903,1.3643,10.9662,0.9928,0.5838,14.2480,0.1553,0.8059,11.8067,4.0382,1.4679
1-palmitoyl-GPE (16:0),1.4215,1.5124,1.3419,0.9526,1.1053,0.6441,0.5575,0.8583,0.8474,1.8439,1.0376,0.4921,0.9133,0.2939,0.6804,0.6759,0.7658,0.7329,1.0327,1.0888
1-palmitoyl-GPG (16:0)*,0.8864,2.3582,0.9687,0.6609,0.6088,1.8961,0.3901,0.5510,1.7686,0.8097,2.0358,0.6309,0.4606,0.5214,0.8044,1.3870,1.5359,0.9647,0.9771,0.8113
1-palmitoyl-GPI (16:0),1.1868,3.5612,0.1906,0.1906,0.1906,0.7708,0.4096,0.1906,1.4444,0.1906,1.3892,0.1906,0.3629,0.1906,0.1906,0.1906,0.6994,0.4134,0.7156,0.1906
1-palmitoyl-GPS (16:0)*,0.9233,2.2458,1.0444,0.4655,0.7237,2.1962,0.3232,0.1723,2.5971,1.5943,1.4665,0.5824,0.2622,0.1723,0.7681,0.5118,0.6273,0.7859,0.7808,0.6412
1-palmitoylglycerol (16:0),0.8224,1.1174,0.7918,0.1617,0.3783,1.1287,0.0666,5.9474,1.3128,1.0813,1.8472,0.3635,0.0970,0.1570,0.3796,3.7793,0.2643,2.4753,1.1788,1.0576
1-pentadecanoylglycerol (15:0),1.0169,0.5842,0.8254,0.6729,0.3167,1.1707,0.3305,1.2500,3.1302,0.8941,0.6288,0.5037,0.1610,0.4680,1.8814,2.4997,0.8498,1.2496,1.6078,0.4705
1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),1.7598,0.5614,0.5260,1.2375,0.2828,0.2633,1.1312,1.1915,0.2580,1.5347,0.8124,8.2735,0.5762,1.6944,12.8910,0.2220,0.5586,15.0962,4.1243,1.1317
1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),0.5166,0.1717,0.1338,1.6081,0.1338,0.5584,1.6271,0.8889,0.1338,1.4823,1.5768,0.9670,0.4750,4.9985,1.4054,0.2209,1.1423,4.1065,1.2439,2.5958
1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),2.8546,0.7900,0.4829,1.9211,0.2756,0.1460,1.0816,0.6479,0.1349,2.1396,0.6543,10.3458,0.2833,1.3744,14.1393,0.1179,0.2938,14.6486,4.1933,0.9660
1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,1.6303,0.3649,0.4789,1.2968,0.3438,0.2615,0.8781,0.9587,0.2813,1.7486,1.0195,1.5226,0.4958,1.9011,3.6575,0.1696,0.5943,4.2890,2.0014,1.3809
1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,2.6003,0.3784,0.3713,2.3171,0.5752,0.2996,1.7894,0.4395,0.3246,1.9295,0.9764,0.4876,0.6027,2.5962,1.8115,0.4562,0.7967,2.6622,2.4711,1.4979
1-stearoyl-2-oleoyl-GPC (18:0/18:1),1.3285,0.6758,0.6003,0.8608,0.3935,0.6100,0.5456,1.5630,0.5144,1.8018,2.1358,1.8890,0.4908,2.9336,3.3719,0.3329,0.7065,6.2106,1.7746,2.1000
1-stearoyl-2-oleoyl-GPE (18:0/18:1),1.4241,0.4589,0.5205,1.7420,0.1261,0.5755,1.1382,0.6337,0.5404,1.7553,1.3139,0.8223,0.5852,2.7345,1.1884,0.7162,1.1326,3.3697,2.3901,1.5049
1-stearoyl-GPA (18:0),2.9052,2.6160,0.9110,0.2270,0.1983,11.8601,0.7339,0.2971,5.2945,0.2556,1.1815,0.5005,0.4305,0.7115,0.7817,0.7985,0.4972,0.5414,1.1691,0.5610
1-stearoyl-GPC (18:0),1.6761,1.4863,1.0706,0.7964,0.5687,0.4808,0.7565,1.5829,0.5428,1.4907,1.2927,17.7027,0.9567,0.7378,24.5107,0.2448,0.5926,20.6256,7.4470,1.0597
1-stearoyl-GPE (18:0),2.0730,1.6509,1.1031,0.9515,0.6782,0.7808,0.7294,1.0844,0.7399,1.6274,1.1413,0.7320,0.8577,0.4456,1.0592,0.3857,0.6341,0.8295,1.2952,1.1566
1-stearoyl-GPG (18:0),1.7613,2.6209,1.2333,0.5169,0.3791,3.5120,0.3781,0.7792,3.6056,0.8410,1.2428,0.6234,0.2651,0.2872,1.3386,1.4116,0.8942,0.4308,0.7539,0.9846
1-stearoyl-GPI (18:0),1.0000,3.8964,0.3246,0.1884,0.1693,1.2267,0.4039,0.4773,2.8322,0.4459,2.1773,0.7710,1.0721,1.0352,0.4485,0.1693,0.9225,1.6071,0.4977,0.3496
1-stearoyl-GPS (18:0)*,0.7843,2.2067,0.8493,0.3261,0.2760,1.2428,0.4082,1.1821,2.0974,0.9954,2.8836,1.4333,0.9387,0.6448,1.9658,1.1603,0.8930,1.9402,1.0094,0.7671
10-heptadecenoate (17:1n7),0.8834,1.3513,1.2231,0.7511,0.4872,1.0645,0.3848,8.3282,1.8236,0.8925,1.6369,0.8459,0.5187,0.6808,0.9989,2.0776,0.9104,1.0302,1.0341,0.7688
10-hydroxystearate,0.9978,0.2165,1.2588,1.1286,0.4061,0.8262,0.4694,1.4969,2.7507,0.6756,0.9410,0.9341,0.6621,1.0358,0.8452,1.2143,1.3751,1.2358,1.5613,0.5014
"12,13-DiHOME",0.6840,1.1057,0.9995,0.7636,0.6711,1.1827,0.6980,0.9170,0.9399,0.9654,1.0967,0.7796,1.0036,1.0005,0.9705,0.9927,1.0171,1.0314,0.9371,0.8562
12-dehydrocholate,0.0309,0.3342,4.5072,0.2402,1.5989,0.0309,2.0491,0.0309,0.0309,0.0309,0.2646,1.2444,2.3654,0.9052,0.0309,0.0309,0.0309,0.0309,0.0309,0.1156
12-ketolithocholate,0.5995,0.5693,1.3057,1.4193,1.2331,1.4587,0.8902,1.3776,0.7692,1.5273,0.5356,1.2602,0.8984,1.3600,1.3373,1.6564,1.0083,0.7596,1.5371,0.4786
16-hydroxypalmitate,0.7873,0.5076,1.1294,0.8317,0.5974,1.5039,0.4663,1.0005,1.1020,0.8195,1.5174,2.1616,1.8885,1.3192,0.9012,0.8212,3.1139,1.0680,0.9727,0.6718
2'-deoxyadenosine,0.5827,1.1469,0.1325,0.1325,0.3315,0.5393,0.8176,1.6165,1.1370,0.1325,0.2965,1.2662,1.0297,1.2673,2.1313,2.4157,1.3176,0.4729,1.0915,2.4937
2'-deoxyadenosine 5'-monophosphate,0.5356,5.4328,0.6261,0.2772,0.3260,1.6557,3.4103,0.7466,0.6745,0.3638,0.3174,2.6276,2.8710,1.8963,0.7176,1.0307,0.3444,2.4561,1.4860,1.6824
2'-deoxycytidine,0.7118,3.2704,0.6642,1.0042,0.5450,1.7643,4.2361,0.8571,1.4886,0.8178,0.9141,2.5563,5.8783,1.0642,1.1227,1.1455,0.6722,0.8749,0.6018,1.1223
2'-deoxycytidine 5'-monophosphate,0.6881,5.0529,0.7064,0.2690,0.3419,1.8552,4.2338,0.6341,0.7274,0.3504,0.4462,3.1423,5.7100,2.0234,0.7416,1.0101,0.3089,2.0349,1.5886,1.3101
2'-deoxyguanosine,0.6624,4.1702,0.9155,0.6471,0.6357,2.9249,5.8656,0.2928,1.0218,0.6981,0.8182,6.1402,7.1121,1.4208,0.5695,1.3148,0.5584,0.6913,1.1201,2.4194
2'-deoxyguanosine 5'-monophosphate (dGMP),0.3334,1.4944,0.2589,0.2589,0.2589,1.2373,0.8231,0.2589,0.2589,0.2589,0.2589,0.6905,1.0560,0.6462,0.2589,0.5619,0.2589,2.5172,1.4474,0.2589
2'-deoxyinosine,0.4976,1.6333,1.1979,0.5136,0.4002,1.5927,2.1224,0.8344,1.0540,0.3740,0.6638,3.6248,4.5095,2.2818,0.7889,1.6364,0.5311,0.8749,1.5112,2.5886
2'-deoxyuridine,0.5220,0.7840,0.9619,0.7371,0.4736,1.5596,1.8687,0.8139,1.3852,0.6161,0.8665,4.0322,3.1236,2.5606,1.0341,1.8921,0.7864,0.8909,1.7648,2.0929
2'-O-methylcytidine,1.0557,0.1489,1.4596,1.2892,0.5430,1.0955,0.4595,1.2695,1.2818,1.0415,0.9819,0.5568,0.4045,0.6661,1.4279,1.0308,0.8875,1.1568,1.7276,0.5648
2'-O-methyluridine,0.9074,0.6623,1.6593,1.0961,0.3964,0.3430,0.9023,1.6221,1.5813,1.4052,0.9808,0.9235,0.8101,1.3002,1.6016,1.5045,0.8189,1.1747,2.0798,0.7286
"2,3-dihydroxy-2-methylbutyrate",0.9299,6.0340,0.7395,0.6921,1.3987,0.8925,1.7963,0.5893,1.0176,0.8922,1.3529,1.7035,4.1360,1.4423,0.6295,0.8158,0.7294,1.0208,0.5403,1.5034
"2,3-dihydroxyisovalerate",1.6248,0.7457,0.9610,1.4393,0.7620,1.1398,2.7811,1.2854,1.3718,1.0361,1.1118,0.9187,0.3593,0.9776,0.8876,1.0007,0.8537,1.1612,0.4582,0.5266
"2,3-dimethylsuccinate",0.8673,1.0641,1.1052,0.7778,1.0000,1.0151,0.8371,0.5342,1.0190,0.8710,1.2454,0.7088,0.9002,1.2440,1.7185,0.5113,0.6892,0.6357,0.4945,1.1619
"2,4-dihydroxybutyrate",0.5072,1.0155,1.0577,0.8935,1.6264,0.7375,1.1513,0.9409,1.4011,1.3540,0.9191,0.8744,1.2867,1.4459,1.2365,0.9326,0.8554,0.9471,0.6163,1.2620
"2,6-dihydroxybenzoic acid",0.8331,1.8276,0.5233,0.9069,1.0272,1.4259,2.0942,0.3364,0.7087,1.1011,0.9142,1.5166,2.0968,1.3306,0.6670,0.4517,0.5277,0.6253,0.3208,1.3151
"2,8-quinolinediol",1.0576,0.5895,0.9715,0.6915,0.6584,1.3135,1.3485,0.8592,1.1767,1.5603,1.3265,0.7795,0.8268,1.4473,0.9645,0.7140,0.9743,0.9358,0.8403,1.5015
"2,8-quinolinediol sulfate",0.0940,0.0940,0.0940,0.0940,0.0940,0.0940,3.0807,0.0940,0.0940,0.0940,0.1455,0.4155,2.1183,3.2789,0.0940,0.0940,0.0940,0.0940,0.0940,3.8692
2-(4-hydroxyphenyl)propionate,0.5781,6.0183,0.8938,0.7814,1.3953,1.3762,2.4527,0.1512,0.2613,1.2127,1.9955,2.3533,4.8404,1.7757,0.2368,0.2519,0.2194,0.4992,0.1029,2.7587
2-acetamidophenol sulfate,0.0464,0.0746,0.0464,0.0464,0.0464,0.0464,1.6457,0.0464,0.0464,0.0464,0.0554,0.3173,1.9823,1.7612,0.0464,0.0464,0.0464,0.0464,0.0464,3.0982
